,Party,Donee,value
49526,Conservative and Unionist Party,Political Party,1800.0
49527,Liberal Democrats,Political Party,5100.0
49528,Conservative and Unionist Party,Political Party,2500.0
49529,Labour Party,Political Party,1929.0
49530,Labour Party,Political Party,262.0
49531,Labour Party,Political Party,1929.0
49532,Labour Party,Political Party,300.0
49533,Mr Colin Challen MP,Regulated Donee,2754.0
49534,Mr Tim Yeo MP,Regulated Donee,2754.0
49535,Mr Edward Vaizey MP,Regulated Donee,2754.0
49536,UK Independence Party (UKIP),Political Party,20000.0
49537,Mr Mark Lancaster MP,Regulated Donee,5000.0
49538,Labour Party,Political Party,15000.0
49539,Labour Party,Political Party,725.0
49540,Conservative and Unionist Party,Political Party,50000.0
49541,Conservative and Unionist Party,Political Party,360.0
49542,Labour Party,Political Party,2000.0
49543,Labour Party,Political Party,1200.0
49544,Labour Party,Political Party,1500.0
49545,Liberal Democrats,Political Party,1043.5
49546,Conservative and Unionist Party,Political Party,10000.0
49547,The New Party [De-registered 01/07/10],Political Party,20000.0
49548,UK Independence Party (UKIP),Political Party,1000.0
49549,Labour Party,Political Party,50000.0
49550,Labour Party,Political Party,3000.0
49551,Conservative and Unionist Party,Political Party,10000.0
49552,Conservative and Unionist Party,Political Party,360.0
49553,Conservative and Unionist Party,Political Party,500.0
49554,Conservative and Unionist Party,Political Party,2500.0
49555,Labour Party,Political Party,1000.0
49556,Conservative and Unionist Party,Political Party,325.0
49557,Conservative and Unionist Party,Political Party,1200.0
49558,Labour Party,Political Party,290125.0
49559,Labour Party,Political Party,11251.0
49560,Conservative and Unionist Party,Political Party,1800.0
49561,Conservative and Unionist Party,Political Party,1800.0
49562,Labour Party,Political Party,300.0
49563,Labour Party,Political Party,775.0
49564,Labour Party,Political Party,350.0
49565,Labour Party,Political Party,5000.0
49566,Labour Party,Political Party,2750.0
49567,Conservative and Unionist Party,Political Party,13946.33
49568,Conservative and Unionist Party,Political Party,8000.0
49569,Conservative and Unionist Party,Political Party,2000.0
49570,Labour Party,Political Party,500.0
49571,Labour Party,Political Party,2500.0
49572,Labour Party,Political Party,350.0
49573,Conservative and Unionist Party,Political Party,10000.0
49574,Labour Party,Political Party,350.0
49575,UK Independence Party (UKIP),Political Party,7598.0
49576,Labour Party,Political Party,50.0
49577,Labour Party,Political Party,650.0
49578,Labour Party,Political Party,400.0
49579,Labour Party,Political Party,1350.0
49580,Labour Party,Political Party,400.0
49581,Labour Party,Political Party,400.0
49582,Conservative and Unionist Party,Political Party,4999.0
49583,Labour Party,Political Party,1350.0
49584,Labour Party,Political Party,456947.0
49585,Conservative and Unionist Party,Political Party,50000.0
49586,Conservative and Unionist Party,Political Party,1600.0
49587,Labour Party,Political Party,1000.0
49588,Labour Party,Political Party,200.0
49589,Labour Party,Political Party,500.0
49590,Labour Party,Political Party,250.0
49591,Labour Party,Political Party,1200.0
49592,Conservative and Unionist Party,Political Party,1120.0
49593,The New Party [De-registered 01/07/10],Political Party,10000.0
49594,Liberal Democrats,Political Party,2000.0
49595,Mr Mark Hendrick MP,Regulated Donee,2970.0
49596,Labour Party,Political Party,375.0
49597,Labour Party,Political Party,375.0
49598,Conservative and Unionist Party,Political Party,5000.0
49599,Liberal Democrats,Political Party,3430.0
49600,Labour Party,Political Party,3500.0
49601,The Rt Hon Dr Liam Fox MP,Regulated Donee,50000.0
49602,Independent Kidderminster Hospital and Health Concern,Political Party,6750.0
49603,Conservative and Unionist Party,Political Party,15000.0
49604,Labour Party,Political Party,260.0
49605,UK Independence Party (UKIP),Political Party,2000.0
49606,Labour Party,Political Party,225.0
49607,Conservative and Unionist Party,Political Party,1062.0
49608,Labour Party,Political Party,2550.0
49609,Labour Party,Political Party,1750.0
49610,The Rt Hon William Hague MP,Regulated Donee,2651.19
49611,Scottish Socialist Party,Political Party,8250.0
49612,Labour Party,Political Party,50792.0
49613,Conservative and Unionist Party,Political Party,3000.0
49614,Liberal Democrats,Political Party,2000.0
49615,Labour Party,Political Party,600.0
49616,Labour Party,Political Party,450.0
49617,Conservative and Unionist Party,Political Party,10000.0
49618,Labour Party,Political Party,8000.0
49619,Conservative and Unionist Party,Political Party,5000.0
49620,Liberal Democrats,Political Party,2250.0
49621,Labour Party,Political Party,2000.0
49622,Conservative and Unionist Party,Political Party,1400.0
49623,Labour Party,Political Party,1800.0
49624,Labour Party,Political Party,1500.0
49625,Labour Party,Political Party,1640.0
49626,Labour Party,Political Party,300.0
49627,Labour Party,Political Party,100.0
49628,Labour Party,Political Party,6400.0
49629,Conservative and Unionist Party,Political Party,1875.0
49630,Conservative and Unionist Party,Political Party,1439.23
49631,Conservative and Unionist Party,Political Party,2500.0
49632,Labour Party,Political Party,750.0
49633,Labour Party,Political Party,750.0
49634,Conservative and Unionist Party,Political Party,480.0
49635,Liberal Democrats,Political Party,842.0
49636,Plaid Cymru - The Party of Wales,Political Party,5059.17
49637,Conservative and Unionist Party,Political Party,25000.0
49638,Conservative and Unionist Party,Political Party,1500.0
49639,Liberal Democrats,Political Party,1100.0
49640,Labour Party,Political Party,2500.0
49641,Labour Party,Political Party,600.0
49642,Conservative and Unionist Party,Political Party,5000.0
49643,Labour Party,Political Party,3000.0
49644,Conservative and Unionist Party,Political Party,100000.0
49645,Conservative and Unionist Party,Political Party,1650.0
49646,Conservative and Unionist Party,Political Party,220.0
49647,Labour Party,Political Party,900.0
49648,Conservative and Unionist Party,Political Party,1050.0
49649,Labour Party,Political Party,3822.0
49650,Liberal Democrats,Political Party,5000.0
49651,Liberal Democrats,Political Party,3472.06
49652,Conservative and Unionist Party,Political Party,2000.0
49653,Labour Party,Political Party,1200.0
49654,Liberal Democrats,Political Party,3000.0
49655,Labour Party,Political Party,1000.0
49656,Labour Party,Political Party,1000.0
49657,Labour Party,Political Party,2500.0
49658,Conservative and Unionist Party,Political Party,24465.44
49659,The Rt Hon David Willetts MP,Regulated Donee,10000.0
49660,Conservative and Unionist Party,Political Party,220.0
49661,Labour Party,Political Party,13995.0
49662,Labour Party,Political Party,240.0
49663,Liberal Democrats,Political Party,2000.0
49664,The Rt Hon Dr Liam Fox MP,Regulated Donee,7500.0
49665,Labour Party,Political Party,313.0
49666,Labour Party,Political Party,683.0
49667,Conservative and Unionist Party,Political Party,7000.0
49668,Conservative and Unionist Party,Political Party,1500.0
49669,Labour Party,Political Party,362625.0
49670,Labour Party,Political Party,1000.0
49671,Labour Party,Political Party,12500.0
49672,The New Party [De-registered 01/07/10],Political Party,5000.0
49673,Labour Party,Political Party,1381.0
49674,Labour Party,Political Party,20000.0
49675,Labour Party,Political Party,11362.0
49676,Conservative and Unionist Party,Political Party,1650.0
49677,Labour Party,Political Party,1450.0
49678,Conservative and Unionist Party,Political Party,1000.0
49679,Labour Party,Political Party,250000.0
49680,Labour Party,Political Party,2500.0
49681,Conservative and Unionist Party,Political Party,6250.0
49682,Labour Party,Political Party,9000.0
49683,Conservative and Unionist Party,Political Party,5250.0
49684,Labour Party,Political Party,6000.0
49685,Labour Party,Political Party,500.0
49686,Labour Party,Political Party,250.0
49687,Quality of Life Policy Group,Regulated Donee,3206.8
49688,Labour Party,Political Party,2000.0
49689,Labour Party,Political Party,1000.0
49690,Labour Party,Political Party,360.0
49691,The Rt Hon Clare Short MP,Regulated Donee,2413.15
49692,Labour Party,Political Party,1000.0
49693,Labour Party,Political Party,2500.0
49694,Labour Party,Political Party,2000.0
49695,Labour Party,Political Party,2799.0
49696,Labour Party,Political Party,1500.0
49697,Labour Party,Political Party,500.0
49698,Labour Party,Political Party,500.0
49699,Labour Party,Political Party,1500.0
49700,Labour Party,Political Party,15000.0
49701,Labour Party,Political Party,250.0
49702,Labour Party,Political Party,200.0
49703,Labour Party,Political Party,375.0
49704,Conservative and Unionist Party,Political Party,2000.0
49705,Scottish National Party (SNP),Political Party,2259.76
49706,Scottish National Party (SNP),Political Party,19331.82
49707,Christian Peoples Alliance,Political Party,8010.11
49708,Liberal Democrats,Political Party,1658.3
49709,Scottish National Party (SNP),Political Party,10784.75
49710,Labour Party,Political Party,5000.0
49711,Labour Party,Political Party,5000.0
49712,Scottish National Party (SNP),Political Party,1500.0
49713,Labour Party,Political Party,6666.0
49714,Liberal Democrats,Political Party,1600.0
49715,Labour Party,Political Party,375.0
49716,Conservative and Unionist Party,Political Party,2000.0
49717,Scottish National Party (SNP),Political Party,3500.0
49718,The Rt Hon George Osborne MP,Regulated Donee,25000.0
49719,Conservative and Unionist Party,Political Party,500.0
49720,Labour Party,Political Party,1500.0
49721,Conservative and Unionist Party,Political Party,25000.0
49722,Conservative and Unionist Party,Political Party,25000.0
49723,Labour Party,Political Party,400.0
49724,Labour Party,Political Party,2050.0
49725,Conservative and Unionist Party,Political Party,5000.0
49726,Conservative and Unionist Party,Political Party,10000.0
49727,Labour Party,Political Party,300.0
49728,Labour Party,Political Party,506.0
49729,Co-operative Party,Political Party,5029.68
49730,Co-operative Party,Political Party,77975.0
49731,Conservative and Unionist Party,Political Party,2000.0
49732,Labour Party,Political Party,500.0
49733,Labour Party,Political Party,750.0
49734,Labour Party,Political Party,500.0
49735,Labour Party,Political Party,2000.0
49736,Labour Party,Political Party,2500.0
49737,Labour Party,Political Party,500.0
49738,Conservative and Unionist Party,Political Party,50000.0
49739,Labour Party,Political Party,345.0
49740,Labour Party,Political Party,1000.0
49741,Labour Party,Political Party,1500.0
49742,Labour Party,Political Party,225.0
49743,Co-operative Party,Political Party,53291.77
49744,Labour Party,Political Party,2000.0
49745,Labour Party,Political Party,1500.0
49746,Labour Party,Political Party,1000.0
49747,Conservative and Unionist Party,Political Party,10000.0
49748,Labour Party,Political Party,700.0
49749,Liberal Democrats,Political Party,1756.0
49750,Labour Party,Political Party,500.0
49751,Conservative and Unionist Party,Political Party,10000.0
49752,Labour Party,Political Party,1142.0
49753,Liberal Democrats,Political Party,5500.0
49754,The Rt Hon Charles Clarke MP,Regulated Donee,1375.0
49755,Labour Party,Political Party,1200.0
49756,Conservative and Unionist Party,Political Party,7050.0
49757,Labour Party,Political Party,1500.0
49758,Labour Party,Political Party,5425.0
49759,Plaid Cymru - The Party of Wales,Political Party,16000.0
49760,Labour Party,Political Party,750.0
49761,Liberal Democrats,Political Party,1000.0
49762,The Rt Hon Alan Milburn MP,Regulated Donee,2970.0
49763,Conservative and Unionist Party,Political Party,2000.0
49764,The Rt Hon Alan Milburn MP,Regulated Donee,2970.0
49765,Conservative and Unionist Party,Political Party,1500.0
49766,Conservative and Unionist Party,Political Party,2000.0
49767,UK Independence Party (UKIP),Political Party,10000.0
49768,Labour Party,Political Party,50000.0
49769,The New Party [De-registered 01/07/10],Political Party,10000.0
49770,Sir Stuart Bell MP,Regulated Donee,2662.0
49771,Conservative and Unionist Party,Political Party,2500.0
49772,Liberal Democrats,Political Party,4000.0
49773,Labour Party,Political Party,350.0
